block,expert_regime,d,seed_idx,seed,policy,final_cum_regret,avg_regret,chosen_arm_mean_reward,best_arm_acc,oracle_mean_reward,rmse_epsilon,max_epsilon,linucb_alpha
main,joint,2,2,2,linucb_raw_alpha_8,742.6881303759934,0.07426881303759919,0.8787091440418179,0.2955,0.9529779570794169,0.9951915267151441,6.419314115415594,8.0
main,joint,2,2,2,linucb_raw,652.5078791323225,0.06525078791323223,0.8877271691661849,0.2381,0.9529779570794169,0.9951915267151441,6.419314115415594,1.0
main,joint,2,3,3,uniform,761.0877146740438,0.07610877146740413,0.8739060923807972,0.247,0.9500148638482013,0.9834254483358866,6.502719366951481,
main,joint,2,3,3,epsilon_greedy,537.6789328161151,0.0537678932816116,0.8962469705665898,0.1733,0.9500148638482013,0.9834254483358866,6.502719366951481,
main,joint,2,3,3,online_softmax_best_arm,586.0676075571308,0.05860676075571298,0.8914081030924884,0.2201,0.9500148638482013,0.9834254483358866,6.502719366951481,
main,joint,2,3,3,softmax_best_arm,667.3958081494812,0.06673958081494806,0.8832752830332532,0.7424,0.9500148638482013,0.9834254483358866,6.502719366951481,
main,joint,2,3,3,cluster_label_router,651.2968684084914,0.06512968684084874,0.8848851770073527,0.2922,0.9500148638482013,0.9834254483358866,6.502719366951481,
main,joint,2,3,3,oracle,0.0,0.0,0.9500148638482013,1.0,0.9500148638482013,0.9834254483358866,6.502719366951481,
main,joint,2,3,3,linucb_raw_alpha_0.5,651.1334222841925,0.06511334222841927,0.8849015216197821,0.2515,0.9500148638482013,0.9834254483358866,6.502719366951481,0.5
main,joint,2,3,3,linucb_raw_alpha_1,632.607042983681,0.06326070429836789,0.8867541595498333,0.1132,0.9500148638482013,0.9834254483358866,6.502719366951481,1.0
main,joint,2,3,3,linucb_raw_alpha_2,592.878676929426,0.05928786769294241,0.8907269961552589,0.2919,0.9500148638482013,0.9834254483358866,6.502719366951481,2.0
main,joint,2,3,3,linucb_raw_alpha_4,639.1319034622878,0.06391319034622853,0.8861016735019727,0.2395,0.9500148638482013,0.9834254483358866,6.502719366951481,4.0
main,joint,2,3,3,linucb_raw_alpha_8,668.7517136979014,0.06687517136979002,0.8831396924784113,0.2589,0.9500148638482013,0.9834254483358866,6.502719366951481,8.0
main,joint,2,3,3,linucb_raw,632.607042983681,0.06326070429836789,0.8867541595498333,0.1132,0.9500148638482013,0.9834254483358866,6.502719366951481,1.0
main,joint,2,4,4,uniform,815.1267800087941,0.08151267800087951,0.8696133606059017,0.2533,0.9511260386067811,0.9669071666944229,6.461566492397945,
main,joint,2,4,4,epsilon_greedy,655.6399046374734,0.06556399046374727,0.885562048143034,0.1642,0.9511260386067811,0.9669071666944229,6.461566492397945,
main,joint,2,4,4,online_softmax_best_arm,647.9058877767733,0.06479058877767752,0.8863354498291035,0.2298,0.9511260386067811,0.9669071666944229,6.461566492397945,
main,joint,2,4,4,softmax_best_arm,773.3670628028511,0.07733670628028518,0.8737893323264959,0.7375,0.9511260386067811,0.9669071666944229,6.461566492397945,
main,joint,2,4,4,cluster_label_router,578.9056958172279,0.05789056958172273,0.8932354690250585,0.293,0.9511260386067811,0.9669071666944229,6.461566492397945,
main,joint,2,4,4,oracle,0.0,0.0,0.9511260386067811,1.0,0.9511260386067811,0.9669071666944229,6.461566492397945,
main,joint,2,4,4,linucb_raw_alpha_0.5,628.1055542604554,0.06281055542604558,0.8883154831807356,0.3931,0.9511260386067811,0.9669071666944229,6.461566492397945,0.5
main,joint,2,4,4,linucb_raw_alpha_1,619.4051483835781,0.06194051483835792,0.8891855237684231,0.3854,0.9511260386067811,0.9669071666944229,6.461566492397945,1.0
main,joint,2,4,4,linucb_raw_alpha_2,609.3100258235769,0.06093100258235765,0.8901950360244235,0.2837,0.9511260386067811,0.9669071666944229,6.461566492397945,2.0
main,joint,2,4,4,linucb_raw_alpha_4,681.272185834701,0.06812721858347001,0.8829988200233112,0.2648,0.9511260386067811,0.9669071666944229,6.461566492397945,4.0
main,joint,2,4,4,linucb_raw_alpha_8,720.8019229189938,0.07208019229189909,0.8790458463148819,0.2414,0.9511260386067811,0.9669071666944229,6.461566492397945,8.0
main,joint,2,4,4,linucb_raw,619.4051483835781,0.06194051483835792,0.8891855237684231,0.3854,0.9511260386067811,0.9669071666944229,6.461566492397945,1.0
main,joint,4,0,0,uniform,841.2903294878603,0.08412903294878599,0.8560009501124721,0.2538,0.9401299830612581,1.058489726032462,6.315705830909197,
main,joint,4,0,0,epsilon_greedy,600.6605408152807,0.060066054081528285,0.8800639289797298,0.0735,0.9401299830612581,1.058489726032462,6.315705830909197,
main,joint,4,0,0,online_softmax_best_arm,640.7482878501365,0.06407482878501397,0.8760551542762441,0.1174,0.9401299830612581,1.058489726032462,6.315705830909197,
main,joint,4,0,0,softmax_best_arm,909.6939903569273,0.09096939903569255,0.8491605840255656,0.6784,0.9401299830612581,1.058489726032462,6.315705830909197,
main,joint,4,0,0,cluster_label_router,737.0620228041397,0.07370620228041384,0.8664237807808443,0.3343,0.9401299830612581,1.058489726032462,6.315705830909197,
main,joint,4,0,0,oracle,0.0,0.0,0.9401299830612581,1.0,0.9401299830612581,1.058489726032462,6.315705830909197,
main,joint,4,0,0,linucb_raw_alpha_0.5,677.038719186614,0.06770387191866152,0.8724261111425965,0.2017,0.9401299830612581,1.058489726032462,6.315705830909197,0.5
main,joint,4,0,0,linucb_raw_alpha_1,682.5140566729578,0.06825140566729601,0.871878577393962,0.1959,0.9401299830612581,1.058489726032462,6.315705830909197,1.0
main,joint,4,0,0,linucb_raw_alpha_2,657.254505732705,0.06572545057327055,0.8744045324879877,0.2028,0.9401299830612581,1.058489726032462,6.315705830909197,2.0
main,joint,4,0,0,linucb_raw_alpha_4,672.5659659515164,0.06725659659515168,0.8728733864661065,0.2101,0.9401299830612581,1.058489726032462,6.315705830909197,4.0
main,joint,4,0,0,linucb_raw_alpha_8,724.283367255243,0.07242833672552455,0.8677016463357337,0.212,0.9401299830612581,1.058489726032462,6.315705830909197,8.0
main,joint,4,0,0,linucb_raw,682.5140566729578,0.06825140566729601,0.871878577393962,0.1959,0.9401299830612581,1.058489726032462,6.315705830909197,1.0
main,joint,4,1,1,uniform,1036.7617029771425,0.10367617029771423,0.8457563239780862,0.2511,0.9494324942758001,1.1745860348841548,6.2287626510056775,
main,joint,4,1,1,epsilon_greedy,818.0720769701768,0.08180720769701767,0.8676252865787827,0.227,0.9494324942758001,1.1745860348841548,6.2287626510056775,
main,joint,4,1,1,online_softmax_best_arm,815.2648558068056,0.08152648558068061,0.8679060086951198,0.2207,0.9494324942758001,1.1745860348841548,6.2287626510056775,
main,joint,4,1,1,softmax_best_arm,1037.0338513303545,0.10370338513303577,0.8457291091427646,0.6652,0.9494324942758001,1.1745860348841548,6.2287626510056775,
main,joint,4,1,1,cluster_label_router,886.0617018525612,0.08860617018525611,0.8608263240905443,0.3399,0.9494324942758001,1.1745860348841548,6.2287626510056775,
main,joint,4,1,1,oracle,0.0,0.0,0.9494324942758001,1.0,0.9494324942758001,1.1745860348841548,6.2287626510056775,
